ID,Longitude,Latitude,Altitude,North,East,Height,Yaw,Roll,Pitch
289250,118.868727,32.018156,9.86,-1702780.345,3699235.487,986,5.657485,0.004171,-0.027018
289251,118.868728,32.018158,9.86,-1702765.873,3699246.794,986,5.657502,0.003962,-0.026878
289252,118.86873,32.018159,9.86,-1702750.289,3699258.102,986,5.657537,0.004119,-0.026773
289253,118.868731,32.018161,9.86,-1702734.704,3699269.409,986,5.657589,0.004328,-0.026564
289254,118.868732,32.018162,9.86,-1702719.119,3699280.716,986,5.657589,0.004433,-0.026337
289255,118.868733,32.018163,9.86,-1702703.534,3699292.024,986,5.657607,0.004381,-0.025866
289256,118.868734,32.018165,9.86,-1702687.95,3699303.331,986,5.657624,0.004451,-0.025429
289257,118.868736,32.018166,9.86,-1702673.478,3699314.638,986,5.657659,0.004451,-0.025185
289258,118.868737,32.018167,9.86,-1702657.894,3699325.946,986,5.657642,0.004538,-0.024731
289259,118.868738,32.018169,9.86,-1702642.309,3699337.253,986,5.657537,0.004468,-0.024295
289260,118.868739,32.01817,9.86,-1702626.724,3699348.56,986,5.65745,0.004084,-0.02426
289261,118.86874,32.018172,9.86,-1702611.139,3699359.868,986,5.657275,0.004014,-0.024382
289262,118.868742,32.018173,9.86,-1702595.555,3699371.175,986,5.657101,0.003927,-0.024435
289263,118.868742,32.018173,9.86,-1702595.555,3699371.175,986,5.657101,0.003927,-0.024435
289264,118.868743,32.018174,9.86,-1702579.97,3699382.482,986,5.656857,0.003857,-0.024696
289265,118.868744,32.018176,9.86,-1702564.385,3699393.79,986,5.65656,0.003787,-0.024958
289266,118.868745,32.018177,9.86,-1702548.8,3699405.097,986,5.656193,0.003683,-0.025447
289267,118.868747,32.018178,9.87,-1702535.442,3699417.347,987,5.655652,0.003805,-0.026093
289268,118.868748,32.01818,9.87,-1702520.971,3699428.654,987,5.655128,0.00384,-0.026721
289269,118.868749,32.018181,9.87,-1702506.499,3699440.903,987,5.654588,0.00384,-0.027053
289270,118.86875,32.018182,9.88,-1702492.027,3699453.153,988,5.653977,0.00377,-0.027663
289271,118.868752,32.018184,9.88,-1702477.556,3699465.403,988,5.653383,0.003543,-0.028292
289272,118.868753,32.018185,9.88,-1702463.084,3699477.652,988,5.652755,0.003299,-0.028693
289273,118.868754,32.018186,9.89,-1702448.613,3699488.96,989,5.652127,0.003019,-0.02899
289274,118.868755,32.018187,9.89,-1702435.255,3699501.209,989,5.651516,0.00274,-0.029217
289275,118.868757,32.018189,9.89,-1702420.783,3699513.459,989,5.650922,0.002496,-0.029322
289276,118.868758,32.01819,9.9,-1702406.311,3699525.708,990,5.650346,0.002164,-0.029322
289277,118.868759,32.018191,9.9,-1702391.84,3699537.958,990,5.649788,0.001885,-0.029077
289278,118.868761,32.018193,9.9,-1702377.368,3699550.208,990,5.649247,0.001623,-0.028938
289279,118.868762,32.018194,9.9,-1702362.897,3699561.515,990,5.648706,0.001606,-0.028676
289280,118.868763,32.018195,9.9,-1702347.312,3699573.765,990,5.648147,0.001606,-0.028274
289281,118.868764,32.018197,9.9,-1702331.727,3699585.072,990,5.647589,0.001571,-0.027681
289282,118.868765,32.018198,9.9,-1702316.143,3699596.379,990,5.647013,0.001484,-0.02693
289283,118.868767,32.0182,9.9,-1702300.558,3699607.686,990,5.646454,0.001449,-0.02632
289284,118.868768,32.018201,9.9,-1702284.973,3699619.936,990,5.645878,0.00171,-0.025587
289285,118.868769,32.018202,9.9,-1702269.388,3699631.243,990,5.645285,0.00171,-0.024819
289286,118.86877,32.018204,9.9,-1702253.804,3699642.551,990,5.644709,0.001536,-0.024382
289287,118.868772,32.018205,9.9,-1702238.219,3699653.858,990,5.644168,0.001414,-0.023963
289288,118.868773,32.018206,9.9,-1702222.634,3699666.108,990,5.643592,0.001536,-0.023632
289289,118.868774,32.018208,9.9,-1702207.05,3699677.415,990,5.642999,0.001658,-0.023579
289290,118.868775,32.018209,9.9,-1702191.465,3699688.722,990,5.642405,0.001606,-0.023649
289291,118.868777,32.018211,9.9,-1702175.88,3699700.972,990,5.641829,0.001571,-0.023859
289292,118.868778,32.018212,9.9,-1702160.295,3699712.279,990,5.641288,0.001623,-0.024051
289293,118.868779,32.018213,9.9,-1702145.824,3699724.529,990,5.640747,0.001606,-0.024452
289294,118.86878,32.018215,9.9,-1702130.239,3699735.836,990,5.640206,0.001553,-0.024784
289295,118.868781,32.018216,9.9,-1702114.654,3699747.143,990,5.639717,0.001501,-0.025272
289296,118.868783,32.018218,9.9,-1702099.07,3699759.393,990,5.639264,0.001518,-0.025761
289297,118.868784,32.018219,9.9,-1702083.485,3699770.7,990,5.63881,0.001536,-0.02625
289298,118.868785,32.01822,9.9,-1702067.9,3699782.95,990,5.638356,0.001728,-0.026773
289299,118.868786,32.018222,9.91,-1702052.315,3699794.257,991,5.637902,0.002007,-0.027332
289300,118.868788,32.018223,9.91,-1702036.731,3699806.507,991,5.637483,0.002217,-0.027733
289301,118.868789,32.018225,9.91,-1702021.146,3699817.814,991,5.637047,0.002443,-0.027681
289302,118.86879,32.018226,9.91,-1702005.561,3699830.064,991,5.636576,0.00288,-0.027768
289303,118.868792,32.018227,9.91,-1701989.977,3699841.371,991,5.636157,0.003211,-0.027733
289304,118.868793,32.018229,9.91,-1701974.392,3699853.621,991,5.635721,0.00363,-0.027559
289305,118.868794,32.01823,9.91,-1701958.807,3699865.87,991,5.635319,0.003944,-0.027419
289306,118.868795,32.018232,9.91,-1701943.222,3699877.178,991,5.634848,0.004363,-0.02714
289307,118.868797,32.018233,9.91,-1701927.638,3699889.427,991,5.634394,0.004625,-0.026808
289308,118.868797,32.018233,9.91,-1701927.638,3699889.427,991,5.634394,0.004625,-0.026808
289309,118.868798,32.018234,9.91,-1701912.053,3699900.735,991,5.63394,0.004782,-0.026494
289310,118.868799,32.018236,9.91,-1701897.581,3699912.984,991,5.633522,0.005061,-0.026023
289311,118.8688,32.018237,9.91,-1701881.997,3699925.234,991,5.633102,0.005096,-0.025674
289312,118.868802,32.018239,9.91,-1701866.412,3699936.541,991,5.632684,0.005393,-0.025377
289313,118.868803,32.01824,9.91,-1701850.827,3699948.791,991,5.632282,0.00562,-0.025272
289314,118.868804,32.018241,9.91,-1701835.242,3699961.04,991,5.631881,0.005847,-0.025098
289315,118.868805,32.018243,9.91,-1701819.658,3699973.29,991,5.631514,0.005934,-0.025237
289316,118.868807,32.018244,9.91,-1701804.073,3699984.597,991,5.6312,0.005986,-0.025342
289317,118.868808,32.018245,9.91,-1701788.488,3699996.847,991,5.630886,0.006388,-0.025831
289318,118.868809,32.018247,9.92,-1701774.017,3700010.039,992,5.630397,0.00672,-0.026075
289319,118.868811,32.018248,9.93,-1701759.545,3700022.288,993,5.630031,0.006824,-0.026372
289320,118.868812,32.018249,9.94,-1701745.074,3700035.48,994,5.629682,0.006824,-0.026738
289321,118.868814,32.018251,9.95,-1701730.602,3700048.672,995,5.629367,0.006789,-0.027088
289322,118.868815,32.018252,9.96,-1701716.131,3700061.864,996,5.629018,0.006912,-0.027332
289323,118.868816,32.018253,9.97,-1701701.659,3700074.114,997,5.628687,0.006807,-0.027541
289324,118.868818,32.018255,9.98,-1701687.188,3700087.305,998,5.628373,0.00651,-0.027698
289325,118.868819,32.018256,9.99,-1701673.829,3700100.497,999,5.628093,0.006388,-0.027873
289326,118.86882,32.018257,10,-1701659.358,3700113.689,1000,5.627831,0.006213,-0.027943
289327,118.868822,32.018258,10.01,-1701644.886,3700125.939,1001,5.62757,0.006213,-0.027925
289328,118.868823,32.01826,10.02,-1701630.415,3700139.131,1002,5.627343,0.006126,-0.027803
289329,118.868825,32.018261,10.03,-1701615.943,3700152.322,1003,5.627116,0.006248,-0.027821
289330,118.868826,32.018262,10.03,-1701600.358,3700164.572,1003,5.626854,0.00658,-0.027786
289331,118.868827,32.018264,10.03,-1701584.774,3700176.822,1003,5.626593,0.00672,-0.027594
289332,118.868828,32.018265,10.03,-1701569.189,3700189.071,1003,5.626331,0.006929,-0.027279
289333,118.86883,32.018267,10.03,-1701553.604,3700201.321,1003,5.626104,0.007016,-0.026948
289334,118.868831,32.018268,10.03,-1701538.019,3700213.57,1003,5.625877,0.007086,-0.026704
289335,118.868832,32.018269,10.03,-1701522.435,3700225.82,1003,5.62565,0.006999,-0.026389
289336,118.868834,32.018271,10.03,-1701506.85,3700238.07,1003,5.625423,0.006894,-0.026005
289337,118.868835,32.018272,10.03,-1701491.265,3700250.319,1003,5.625144,0.006929,-0.025604
289338,118.868836,32.018274,10.03,-1701475.681,3700262.569,1003,5.624899,0.006754,-0.02529
289339,118.868837,32.018275,10.03,-1701460.096,3700274.818,1003,5.624672,0.006685,-0.025011
289340,118.868839,32.018276,10.03,-1701444.511,3700287.068,1003,5.624393,0.006737,-0.024574
289341,118.86884,32.018278,10.03,-1701428.926,3700299.318,1003,5.624114,0.007016,-0.02426
289342,118.868841,32.018279,10.03,-1701413.342,3700311.567,1003,5.623852,0.007261,-0.023963
289343,118.868843,32.018281,10.03,-1701397.757,3700323.817,1003,5.62359,0.007365,-0.02351
289344,118.868844,32.018282,10.03,-1701382.172,3700336.066,1003,5.623346,0.007505,-0.023056
289345,118.868845,32.018283,10.04,-1701366.587,3700348.316,1004,5.623154,0.007453,-0.022759
289346,118.868847,32.018285,10.04,-1701351.003,3700360.566,1004,5.622997,0.007243,-0.022462
289347,118.868848,32.018286,10.04,-1701335.418,3700372.815,1004,5.622875,0.007069,-0.022218
289348,118.868849,32.018288,10.04,-1701319.833,3700385.065,1004,5.622736,0.006789,-0.022096
289349,118.86885,32.018289,10.04,-1701304.249,3700397.314,1004,5.622596,0.006597,-0.022044
289350,118.868852,32.01829,10.04,-1701288.664,3700409.564,1004,5.622509,0.00637,-0.022113
289351,118.868853,32.018292,10.04,-1701273.079,3700421.814,1004,5.622438,0.006231,-0.022375
289352,118.868854,32.018293,10.04,-1701257.494,3700434.063,1004,5.622369,0.006405,-0.022829
289353,118.868854,32.018293,10.04,-1701257.494,3700434.063,1004,5.622369,0.006405,-0.022829
289354,118.868856,32.018295,10.04,-1701241.91,3700446.313,1004,5.622282,0.006702,-0.02337
289355,118.868857,32.018296,10.04,-1701225.212,3700458.562,1004,5.622159,0.007103,-0.02412
289356,118.868858,32.018298,10.04,-1701209.627,3700470.812,1004,5.622072,0.007592,-0.024801
289357,118.86886,32.018299,10.05,-1701194.042,3700483.062,1005,5.62195,0.008151,-0.025412
289358,118.868861,32.0183,10.05,-1701178.457,3700496.254,1005,5.621828,0.008814,-0.026162
289359,118.868862,32.018302,10.05,-1701162.873,3700508.503,1005,5.621706,0.00925,-0.026878
289360,118.868864,32.018303,10.05,-1701147.288,3700520.753,1005,5.621566,0.009826,-0.027629
289361,118.868865,32.018304,10.05,-1701131.703,3700533.002,1005,5.621444,0.010315,-0.028135
289362,118.868866,32.018306,10.05,-1701116.119,3700545.252,1005,5.621322,0.010751,-0.028519
289363,118.868867,32.018307,10.05,-1701100.534,3700557.502,1005,5.6212,0.011135,-0.028885
289364,118.868869,32.018309,10.06,-1701084.949,3700570.693,1006,5.621077,0.011519,-0.028938
289365,118.86887,32.01831,10.06,-1701069.364,3700582.943,1006,5.621007,0.011833,-0.028885
289366,118.868871,32.018312,10.06,-1701052.666,3700595.193,1006,5.620955,0.012287,-0.02885
289367,118.868873,32.018313,10.06,-1701037.082,3700607.442,1006,5.62085,0.012793,-0.028362
289368,118.868874,32.018314,10.06,-1701021.497,3700619.692,1006,5.620798,0.01316,-0.027821
289369,118.868876,32.018316,10.06,-1701007.025,3700632.884,1006,5.620624,0.013561,-0.027053
289370,118.868877,32.018317,10.07,-1700992.554,3700646.076,1007,5.620588,0.013945,-0.026372
289371,118.868878,32.018318,10.08,-1700978.082,3700659.267,1008,5.620571,0.014242,-0.025587
289372,118.86888,32.01832,10.08,-1700963.611,3700672.459,1008,5.620553,0.014486,-0.024766
289373,118.868881,32.018321,10.09,-1700949.139,3700685.651,1009,5.620501,0.014713,-0.023998
289374,118.868882,32.018322,10.1,-1700934.668,3700698.843,1010,5.620466,0.0148,-0.023475
289375,118.868884,32.018324,10.1,-1700920.196,3700712.035,1010,5.620431,0.015045,-0.023073
289376,118.868885,32.018325,10.11,-1700905.725,3700725.227,1011,5.620414,0.015027,-0.022707
289377,118.868887,32.018326,10.12,-1700891.253,3700738.419,1012,5.620362,0.015254,-0.02255
289378,118.868888,32.018327,10.13,-1700876.782,3700750.668,1013,5.620327,0.015394,-0.022637
289379,118.868889,32.018329,10.13,-1700862.31,3700763.86,1013,5.620292,0.015359,-0.022934
289380,118.868891,32.01833,10.14,-1700847.839,3700777.052,1014,5.620257,0.015411,-0.023283
289381,118.868892,32.018331,10.15,-1700833.367,3700790.244,1015,5.620204,0.015394,-0.023649
289382,118.868893,32.018333,10.15,-1700816.669,3700802.493,1015,5.620187,0.015429,-0.024347
289383,118.868895,32.018334,10.15,-1700801.084,3700815.685,1015,5.62017,0.015341,-0.02515
289384,118.868896,32.018336,10.15,-1700785.5,3700827.935,1015,5.620152,0.015132,-0.025796
289385,118.868898,32.018337,10.15,-1700769.915,3700840.185,1015,5.620135,0.014992,-0.026372
289386,118.868899,32.018338,10.16,-1700754.33,3700852.434,1016,5.6201,0.0148,-0.026913
289387,118.8689,32.01834,10.16,-1700737.632,3700865.626,1016,5.6201,0.014434,-0.027559
289388,118.868902,32.018341,10.16,-1700722.048,3700877.876,1016,5.6201,0.014155,-0.028152
289389,118.868903,32.018343,10.16,-1700706.463,3700890.125,1016,5.620082,0.013875,-0.028466
289390,118.868904,32.018344,10.16,-1700690.878,3700903.317,1016,5.620065,0.013683,-0.028938
289391,118.868905,32.018346,10.16,-1700675.293,3700915.567,1016,5.620048,0.013474,-0.029042
289392,118.868907,32.018347,10.16,-1700658.595,3700927.816,1016,5.619995,0.013352,-0.02899
289393,118.868908,32.018348,10.16,-1700643.011,3700941.008,1016,5.619908,0.01323,-0.028711
289394,118.86891,32.01835,10.16,-1700627.426,3700953.258,1016,5.619855,0.01316,-0.028571
289395,118.868911,32.018351,10.16,-1700611.841,3700965.507,1016,5.619786,0.013107,-0.028047
289396,118.868912,32.018353,10.16,-1700595.143,3700978.699,1016,5.619716,0.013073,-0.027663
289397,118.868914,32.018354,10.16,-1700579.559,3700990.949,1016,5.619646,0.012985,-0.02707
289398,118.868914,32.018354,10.16,-1700579.559,3700990.949,1016,5.619646,0.012985,-0.02707
289399,118.868915,32.018355,10.16,-1700563.974,3701003.198,1016,5.619628,0.012846,-0.026564
289400,118.868916,32.018357,10.16,-1700547.276,3701016.39,1016,5.619628,0.012723,-0.026354
289401,118.868917,32.018358,10.16,-1700531.691,3701028.64,1016,5.619611,0.012811,-0.026093
289402,118.868919,32.01836,10.16,-1700516.107,3701041.832,1016,5.619576,0.012793,-0.025796
289403,118.86892,32.018361,10.16,-1700500.522,3701054.081,1016,5.619559,0.012915,-0.025709
289404,118.868921,32.018363,10.16,-1700483.824,3701066.331,1016,5.619559,0.01295,-0.025796
289405,118.868923,32.018364,10.16,-1700468.239,3701079.523,1016,5.619559,0.013247,-0.025674
289406,118.868924,32.018366,10.16,-1700452.654,3701091.772,1016,5.619524,0.013474,-0.025639
289407,118.868926,32.018367,10.16,-1700435.956,3701104.964,1016,5.619541,0.013474,-0.025831
289408,118.868927,32.018368,10.16,-1700420.372,3701117.214,1016,5.619611,0.013422,-0.026005
289409,118.868928,32.01837,10.17,-1700404.787,3701129.464,1017,5.619664,0.013422,-0.026302
289410,118.86893,32.018371,10.17,-1700388.089,3701142.655,1017,5.619733,0.013474,-0.026459
289411,118.868931,32.018373,10.17,-1700372.504,3701154.905,1017,5.619821,0.01323,-0.026721
289412,118.868932,32.018374,10.17,-1700356.92,3701168.097,1017,5.619855,0.013107,-0.026878
289413,118.868934,32.018376,10.17,-1700340.222,3701180.346,1017,5.619908,0.013055,-0.02707
289414,118.868935,32.018377,10.17,-1700324.637,3701193.538,1017,5.619977,0.01302,-0.027227
289415,118.868936,32.018378,10.17,-1700309.052,3701205.788,1017,5.62003,0.013125,-0.027262
289416,118.868938,32.01838,10.17,-1700292.354,3701218.98,1017,5.62003,0.013369,-0.027035
289417,118.868939,32.018381,10.17,-1700276.77,3701231.229,1017,5.620013,0.013579,-0.026721
289418,118.86894,32.018383,10.17,-1700261.185,3701244.421,1017,5.62003,0.013666,-0.026529
289419,118.868942,32.018384,10.17,-1700244.487,3701256.671,1017,5.620065,0.013823,-0.026285
289420,118.868943,32.018386,10.18,-1700230.015,3701270.805,1018,5.619977,0.013928,-0.025953
289421,118.868945,32.018387,10.19,-1700215.544,3701283.997,1019,5.619925,0.014067,-0.025587
289422,118.868946,32.018388,10.19,-1700201.072,3701297.189,1019,5.619873,0.014032,-0.025168
289423,118.868948,32.018389,10.2,-1700185.488,3701311.323,1020,5.619908,0.013648,-0.024923
289424,118.868949,32.018391,10.21,-1700171.016,3701324.515,1021,5.619925,0.013509,-0.024801
289425,118.86895,32.018392,10.22,-1700156.545,3701338.649,1022,5.619873,0.013561,-0.024644
289426,118.868952,32.018394,10.22,-1700140.96,3701351.841,1022,5.619838,0.013491,-0.024627
289427,118.868953,32.018395,10.23,-1700126.488,3701365.975,1023,5.619803,0.013299,-0.024662
289428,118.868955,32.018396,10.24,-1700112.017,3701379.167,1024,5.619751,0.013195,-0.024766
289429,118.868956,32.018397,10.25,-1700097.545,3701392.359,1025,5.619699,0.01316,-0.024836
289430,118.868958,32.018399,10.25,-1700081.96,3701406.493,1025,5.619699,0.013055,-0.024993
289431,118.868959,32.0184,10.26,-1700067.489,3701419.685,1026,5.619681,0.012933,-0.025115
289432,118.86896,32.018402,10.27,-1700051.904,3701432.877,1027,5.619664,0.012671,-0.02522
289433,118.868962,32.018403,10.27,-1700036.32,3701446.069,1027,5.619664,0.012374,-0.025412
289434,118.868963,32.018404,10.27,-1700019.622,3701458.318,1027,5.619733,0.012078,-0.025604
289435,118.868965,32.018406,10.27,-1700004.037,3701471.51,1027,5.619751,0.011868,-0.025656
289436,118.868966,32.018407,10.27,-1699987.339,3701484.702,1027,5.619751,0.011746,-0.025813
289437,118.868967,32.018409,10.27,-1699971.754,3701496.951,1027,5.619768,0.011606,-0.02597
289438,118.868969,32.01841,10.27,-1699955.056,3701510.143,1027,5.619751,0.011624,-0.026354
289439,118.86897,32.018412,10.28,-1699939.472,3701522.393,1028,5.619733,0.011624,-0.026337
289440,118.868971,32.018413,10.28,-1699922.774,3701535.585,1028,5.619699,0.011641,-0.026337
289441,118.868973,32.018414,10.28,-1699907.189,3701547.834,1028,5.619664,0.011589,-0.026215
289442,118.868974,32.018416,10.28,-1699890.491,3701561.026,1028,5.619664,0.011519,-0.026215
289443,118.868975,32.018417,10.28,-1699874.906,3701574.218,1028,5.619646,0.011554,-0.02611
289444,118.868975,32.018417,10.28,-1699874.906,3701574.218,1028,5.619646,0.011554,-0.02611
289445,118.868977,32.018419,10.28,-1699858.208,3701586.468,1028,5.619594,0.011519,-0.02604
289446,118.868978,32.01842,10.28,-1699842.624,3701599.66,1028,5.619576,0.011449,-0.025988
289447,118.868979,32.018422,10.28,-1699825.926,3701612.852,1028,5.619594,0.011345,-0.026023
289448,118.868981,32.018423,10.28,-1699810.341,3701625.101,1028,5.619576,0.011449,-0.02604
289449,118.868982,32.018425,10.28,-1699793.643,3701638.293,1028,5.619559,0.011484,-0.026005
289450,118.868983,32.018426,10.28,-1699778.058,3701650.543,1028,5.619594,0.011572,-0.026005
289451,118.868985,32.018428,10.28,-1699761.36,3701663.734,1028,5.619576,0.011868,-0.02597
289452,118.868986,32.018429,10.28,-1699745.776,3701676.926,1028,5.619576,0.012078,-0.025796
289453,118.868988,32.018431,10.28,-1699729.078,3701689.176,1028,5.619576,0.012305,-0.025779
289454,118.868989,32.018432,10.29,-1699713.493,3701702.368,1029,5.619576,0.012549,-0.025761
289455,118.86899,32.018433,10.29,-1699696.795,3701715.56,1029,5.619611,0.012671,-0.025779
289456,118.868992,32.018435,10.29,-1699681.21,3701727.809,1029,5.619646,0.012741,-0.025761
289457,118.868993,32.018436,10.29,-1699664.512,3701741.001,1029,5.619664,0.012846,-0.025779
289458,118.868994,32.018438,10.29,-1699648.928,3701754.193,1029,5.619681,0.01295,-0.025848
289459,118.868996,32.018439,10.29,-1699632.23,3701766.443,1029,5.619733,0.012863,-0.02597
289460,118.868997,32.018441,10.29,-1699615.532,3701779.635,1029,5.619751,0.012863,-0.02604
289461,118.868999,32.018442,10.29,-1699599.947,3701792.826,1029,5.619821,0.012811,-0.026058
289462,118.869,32.018444,10.29,-1699583.249,3701806.018,1029,5.619855,0.01302,-0.026354
289463,118.869001,32.018445,10.29,-1699567.664,3701818.268,1029,5.619821,0.013317,-0.026581
289464,118.869003,32.018447,10.29,-1699550.967,3701831.46,1029,5.619803,0.013334,-0.026738
289465,118.869004,32.018448,10.29,-1699535.382,3701844.652,1029,5.619821,0.013456,-0.026808
289466,118.869005,32.018449,10.3,-1699518.684,3701856.901,1030,5.619838,0.013596,-0.027
289467,118.869007,32.018451,10.3,-1699501.986,3701870.093,1030,5.619855,0.013736,-0.027175
289468,118.869008,32.018452,10.3,-1699486.401,3701883.285,1030,5.619855,0.013806,-0.027279
289469,118.86901,32.018454,10.3,-1699469.703,3701896.477,1030,5.619838,0.013893,-0.027332
289470,118.869011,32.018455,10.3,-1699454.119,3701908.726,1030,5.619855,0.01391,-0.027471
289471,118.869012,32.018457,10.3,-1699438.534,3701922.861,1030,5.619768,0.013875,-0.027437
289472,118.869014,32.018458,10.3,-1699424.062,3701936.995,1030,5.619786,0.013806,-0.027576
289473,118.869015,32.018459,10.31,-1699408.478,3701950.187,1031,5.619821,0.01391,-0.027716
289474,118.869017,32.018461,10.31,-1699394.006,3701964.321,1031,5.619786,0.013893,-0.027768
289475,118.869018,32.018462,10.31,-1699378.421,3701978.455,1031,5.619786,0.013648,-0.027838
289476,118.86902,32.018463,10.32,-1699363.95,3701992.589,1032,5.619821,0.013317,-0.02789
289477,118.869021,32.018465,10.32,-1699348.365,3702005.781,1032,5.619821,0.013247,-0.027855
289478,118.869023,32.018466,10.32,-1699333.894,3702019.915,1032,5.619855,0.01309,-0.027768
289479,118.869024,32.018467,10.33,-1699318.309,3702034.049,1033,5.619855,0.012881,-0.027803
289480,118.869026,32.018469,10.33,-1699303.837,3702047.241,1033,5.619855,0.012776,-0.027541
289481,118.869027,32.01847,10.33,-1699288.253,3702061.375,1033,5.619873,0.012741,-0.027349
289482,118.869029,32.018471,10.34,-1699273.781,3702075.509,1034,5.619925,0.012706,-0.02714
289483,118.86903,32.018473,10.34,-1699258.196,3702088.701,1034,5.619943,0.012898,-0.026773
289484,118.869031,32.018474,10.34,-1699241.498,3702101.893,1034,5.61996,0.013107,-0.026407
289485,118.869033,32.018476,10.34,-1699224.8,3702115.085,1034,5.61996,0.013387,-0.025988
289486,118.869034,32.018477,10.34,-1699208.102,3702128.277,1034,5.619943,0.013666,-0.025691
289487,118.869035,32.018479,10.34,-1699192.518,3702140.527,1034,5.619925,0.013963,-0.025255
289488,118.869037,32.01848,10.34,-1699175.82,3702153.718,1034,5.619855,0.014224,-0.024714
289489,118.869037,32.01848,10.34,-1699175.82,3702153.718,1034,5.619855,0.014224,-0.024714
289490,118.869038,32.018482,10.34,-1699159.122,3702166.91,1034,5.619838,0.014312,-0.024312
289491,118.86904,32.018483,10.34,-1699143.537,3702180.102,1034,5.619838,0.01419,-0.024033
289492,118.869041,32.018485,10.34,-1699126.839,3702193.294,1034,5.619821,0.01412,-0.023859
289493,118.869043,32.018486,10.34,-1699110.141,3702206.486,1034,5.619803,0.013998,-0.023719
289494,118.869044,32.018488,10.34,-1699093.443,3702218.736,1034,5.619855,0.013631,-0.023824
289495,118.869045,32.018489,10.34,-1699077.859,3702231.927,1034,5.619943,0.013317,-0.024033
289496,118.869047,32.01849,10.34,-1699061.161,3702245.119,1034,5.619995,0.013125,-0.0244
289497,118.869048,32.018492,10.35,-1699044.463,3702258.311,1035,5.620082,0.013055,-0.024906
289498,118.869049,32.018493,10.35,-1699027.765,3702271.503,1035,5.62017,0.01295,-0.025447
289499,118.869051,32.018495,10.35,-1699012.18,3702284.695,1035,5.620222,0.012915,-0.026023
289500,118.869052,32.018496,10.35,-1698995.482,3702297.887,1035,5.620257,0.01302,-0.026704
289501,118.869054,32.018498,10.35,-1698978.784,3702311.079,1035,5.620344,0.013055,-0.027471
289502,118.869055,32.018499,10.35,-1698962.086,3702324.271,1035,5.620484,0.013038,-0.028152
289503,118.869056,32.018501,10.35,-1698946.502,3702336.52,1035,5.620571,0.013177,-0.028693
289504,118.869058,32.018502,10.35,-1698929.804,3702349.712,1035,5.620606,0.013456,-0.029042
289505,118.869059,32.018504,10.36,-1698913.106,3702362.904,1036,5.620693,0.013474,-0.029269
289506,118.869061,32.018505,10.36,-1698896.408,3702376.096,1036,5.620815,0.013579,-0.029566
289507,118.869062,32.018507,10.36,-1698879.71,3702389.288,1036,5.620885,0.013875,-0.029601
289508,118.869063,32.018508,10.36,-1698864.125,3702402.48,1036,5.62092,0.014329,-0.029618
289509,118.869065,32.01851,10.36,-1698847.427,3702415.671,1036,5.620937,0.014608,-0.029287
289510,118.869066,32.018511,10.36,-1698830.729,3702428.863,1036,5.620973,0.0148,-0.02899
289511,118.869067,32.018513,10.36,-1698814.031,3702442.055,1036,5.62099,0.015097,-0.028466
289512,118.869069,32.018514,10.36,-1698797.334,3702455.247,1036,5.621025,0.015202,-0.027751
289513,118.86907,32.018516,10.36,-1698781.749,3702468.439,1036,5.621112,0.015132,-0.027088
289514,118.869072,32.018517,10.36,-1698765.051,3702481.631,1036,5.6212,0.01494,-0.026477
289515,118.869073,32.018519,10.36,-1698748.353,3702494.823,1036,5.621304,0.014905,-0.025936
289516,118.869074,32.01852,10.36,-1698731.655,3702508.015,1036,5.621391,0.014678,-0.025412
289517,118.869076,32.018522,10.35,-1698714.957,3702521.206,1035,5.621513,0.014451,-0.024993
289518,118.869077,32.018523,10.35,-1698698.259,3702534.398,1035,5.621583,0.014399,-0.024784
289519,118.869079,32.018525,10.36,-1698681.561,3702547.59,1036,5.621671,0.014399,-0.024871
289520,118.86908,32.018526,10.36,-1698665.977,3702560.782,1036,5.621758,0.014521,-0.025011
289521,118.869081,32.018527,10.36,-1698649.279,3702573.032,1036,5.621828,0.014591,-0.025063
289522,118.869083,32.018529,10.36,-1698633.694,3702587.166,1036,5.62174,0.014661,-0.025185
289523,118.869084,32.01853,10.37,-1698618.109,3702601.3,1037,5.621793,0.014731,-0.02536
289524,118.869086,32.018532,10.37,-1698603.638,3702615.434,1037,5.621915,0.014521,-0.025726
289525,118.869087,32.018533,10.37,-1698588.053,3702629.568,1037,5.622002,0.014451,-0.025918
289526,118.869089,32.018534,10.38,-1698572.468,3702643.702,1038,5.622037,0.014399,-0.026197
289527,118.86909,32.018536,10.38,-1698556.883,3702657.837,1038,5.622037,0.014329,-0.026354
289528,118.869092,32.018537,10.39,-1698542.412,3702671.971,1039,5.622124,0.01398,-0.026599
289529,118.869093,32.018538,10.39,-1698526.827,3702686.105,1039,5.622177,0.013718,-0.026686
289530,118.869095,32.01854,10.4,-1698511.242,3702700.239,1040,5.622229,0.013683,-0.026564
289531,118.869096,32.018541,10.4,-1698495.658,3702714.373,1040,5.622282,0.013701,-0.026634
289532,118.869098,32.018543,10.41,-1698481.186,3702727.565,1041,5.622316,0.013579,-0.026581
289533,118.869099,32.018544,10.41,-1698465.601,3702741.699,1041,5.622369,0.013369,-0.026442
289534,118.869099,32.018544,10.41,-1698465.601,3702741.699,1041,5.622369,0.013369,-0.026442
289535,118.869101,32.018545,10.41,-1698450.017,3702755.833,1041,5.622438,0.013212,-0.026197
